EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,1440,60,Wet Tropics,rare,3.91,5.15,2.72,3.74,6.46,4.47,4.73,3.84,4.89,5.61,4.89,5.97,2.53,4.22,5.64,2.59,2.75,2.96,1.57,3.29,4.37,3.38,6.16,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8902,1440,60,Wet Tropics,rare,2.49,2.28,1.98,4.81,4.5,2.73,3.6,3.83,2.02,5.67,2.78,4.7,5.08,3.44,4.85,2.77,5.36,3.79,8.23,8.3,6.18,5.24,3.48,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912,1440,60,Wet Tropics,rare,6.91,3.25,3.59,3.3,2.1,1.59,4.21,3.09,4.21,3.78,3.25,2.39,3.34,7.22,1.85,2.83,2.86,2.4,1.34,4.48,8.83,9.2,7.06,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8956,1440,60,Wet Tropics,rare,7.71,5,0.26,6,2.89,2.87,5.59,6.62,5.06,0.89,4.35,5.18,8.76,0.52,1.27,0.58,2.25,5.07,6.34,9.59,4.36,6.35,1.8,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8959,1440,60,Wet Tropics,rare,1.41,3.17,3.11,5.72,7.55,6.6,5.86,3.73,3.39,3.72,12.93,7.77,3.94,6.42,3.82,2.17,3.25,2.57,1.77,1.82,1.69,2.09,2.49,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8969,1800,120,Wet Tropics,frequent,11.9,13.47,2.43,10.87,1.66,1.35,9.58,8.13,2.3,7.55,7.13,3.98,0.31,13.11,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8973,1800,120,Wet Tropics,frequent,18.17,10.44,7.87,1.43,7.3,9.59,1.57,0.29,8.01,16.88,7.44,1.14,1.86,1.57,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,1800,120,Wet Tropics,frequent,0,13.15,4.29,1.57,16,16,1.71,0.14,0,0,0,26.71,0.71,15.43,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,1800,120,Wet Tropics,frequent,11.79,10.84,2.24,10.3,2.8,10.54,7.27,0.42,2.51,7.96,9.63,0.19,7.52,4.64,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,1800,120,Wet Tropics,frequent,12.89,19.32,5.26,5.92,0.77,4.73,4.1,1.76,4.82,4.52,5.3,6.65,5.7,8.6,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,1800,120,Wet Tropics,frequent,24.59,0.22,0.66,0.24,0.28,2.37,3.3,6.35,12.76,1.65,6.46,11.79,11.98,8.11,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,1800,120,Wet Tropics,frequent,25.31,3.38,5.73,1.13,0,0,12.17,13.3,2.01,1.11,1.59,14.95,15.21,1.16,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,1800,120,Wet Tropics,frequent,7.5,5.07,3.08,9,3.89,2.13,1.5,4.5,6.3,2.45,3.02,17.08,11.09,12.58,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,1800,120,Wet Tropics,frequent,7.16,3.58,7.42,9.52,11.62,0.87,6.43,1.36,0,0.87,1.48,4.33,2.22,10.51,32.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,1800,120,Wet Tropics,frequent,5.5,2.44,6.11,3.82,1.37,1.45,4.66,6.56,6.18,19.77,13.36,2.67,6.03,8.4,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,1800,120,Wet Tropics,intermediate,16.92,13.33,2.6,5.95,12.26,2.99,1.12,0.08,0.08,8.61,4.02,5.54,10.14,8.92,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8926,1800,120,Wet Tropics,intermediate,10.13,4.35,7.16,3.19,9.76,6.06,5,10.28,12.86,9.37,3.86,2.37,2.47,6.18,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938,1800,120,Wet Tropics,intermediate,9.14,2.23,4.79,1.66,0.51,1.66,3.03,4.62,8.73,16.89,10.45,5.19,8.96,2.68,19.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,1800,120,Wet Tropics,intermediate,10.38,8.97,7.27,13.22,2.47,12.89,11.38,2.65,2.04,6.02,2.09,4.04,5.91,8.38,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8984,1800,120,Wet Tropics,intermediate,14.84,0.7,12.45,15.11,0.81,0.37,0.81,2.28,2.94,5.14,12.12,8.04,3.05,17.66,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,1800,120,Wet Tropics,intermediate,6.52,10.06,9.51,4.8,6.06,8,7.09,10.25,8.45,2.82,2.08,4.75,6.65,6.45,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,1800,120,Wet Tropics,intermediate,9.28,4.57,9.49,10.39,2.24,3.06,1.49,11.06,4.56,15.02,3.29,9.04,1.94,10.24,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,1800,120,Wet Tropics,intermediate,11.8,4.79,7.84,2.64,3.1,2.82,11.25,3.21,6.82,3.49,2.8,12.74,6.78,4.98,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,1800,120,Wet Tropics,intermediate,11.71,3.5,3.26,5.35,4.99,4.67,2.85,3.56,4.11,6.64,3.18,12.67,9.58,13.61,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,1800,120,Wet Tropics,intermediate,16.86,8.9,4.75,1.49,0.99,1.32,3.01,3.83,5.23,6.28,8.82,4.59,11.08,11.93,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,1800,120,Wet Tropics,rare,5.89,4.46,18.35,9.89,0.87,1.25,4.61,8.49,8.87,8.53,7.09,10.47,2.22,6.39,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335,1800,120,Wet Tropics,rare,6.45,17.87,10.29,19,7.26,6.27,8.51,5.94,0.73,0.46,0.33,0,0.2,0.07,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,1800,120,Wet Tropics,rare,9.02,9.11,6.4,11.5,3.47,3.9,11.47,5.32,5.31,2.83,3.39,5.34,2.37,5.98,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,1800,120,Wet Tropics,rare,4.32,11.65,6.97,8.03,16.1,8.85,3.53,3.99,2.51,5.83,4.87,9.54,5.17,3.88,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,1800,120,Wet Tropics,rare,8.64,6.33,7.31,7.63,4.26,6.01,7.42,3.58,15.9,8.81,6.43,4.85,1.81,4.44,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,1800,120,Wet Tropics,rare,6.75,2.52,4.87,6.23,7.01,8.19,2.93,6.83,5.7,8.98,4.88,6.31,11.38,8.14,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8672,1800,120,Wet Tropics,rare,10.14,2.17,5,7.08,6.39,4.33,30.02,1.16,0.4,0.84,1.11,8.15,15.95,3.89,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,1800,120,Wet Tropics,rare,5.28,5.77,4.25,1.89,9.78,27.52,8.48,1.88,6.67,3.13,5.3,11.09,1.33,3.15,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8898,1800,120,Wet Tropics,rare,5.1,3.17,5.49,6.2,8.39,8.13,6.77,9.28,9.16,7.2,6.16,4.15,4.09,9.05,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8957,1800,120,Wet Tropics,rare,11.14,7.97,3.77,10.45,5.05,8.78,8.13,1.67,6.65,16.04,8.25,1.87,3.17,1.36,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970,2160,120,Wet Tropics,frequent,8.69,0.09,0.56,10.12,12.85,2.66,8.6,2.8,0.54,8.84,7.82,2.11,4.77,8.12,3.81,0.71,11.08,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8982,2160,120,Wet Tropics,frequent,7.04,6.81,0.42,0.53,2.97,1.68,0.6,12.39,5.85,1,2.97,5.29,5.74,5.25,6.52,15.46,15.25,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,2160,120,Wet Tropics,frequent,0.34,11.25,15.03,3.86,3.86,0,0,5.26,17.43,1.86,1.47,1.62,10.17,14.27,5.3,1.4,2.75,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,2160,120,Wet Tropics,frequent,6.6,2.85,2.04,6.35,4.28,3.05,8.03,3.1,1.88,1.36,3.98,5.64,2.2,2.96,15.68,9.8,10.95,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,2160,120,Wet Tropics,frequent,13.56,15.59,6.16,5.53,0.81,7.64,1.12,4.32,0.65,0.54,5.39,6.38,14.77,3.94,2.72,4.32,3.15,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,2160,120,Wet Tropics,frequent,2.39,4.18,1.51,4.45,24.47,16.28,2.85,0.18,0,0.27,2.67,3.91,1.87,0,4.18,9.79,13.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,2160,120,Wet Tropics,frequent,11.68,4.92,4.32,3.45,3.82,1.01,3.68,5.34,1.89,1.15,13.02,10.86,4.6,0.09,0.05,2.02,17.34,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,2160,120,Wet Tropics,frequent,4.13,2.21,3.18,6.81,7.22,3.35,3.29,21.75,14.1,5.04,0.93,0,0,3.76,3.2,8.44,7.2,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,2160,120,Wet Tropics,frequent,15.96,6.38,10.03,2.98,1.53,1.96,0.9,10.26,2.06,0.99,1.8,14.45,6.18,1.71,6.1,8.81,6.38,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,2160,120,Wet Tropics,frequent,11.05,14.91,6.67,2.39,1.31,1.07,0.11,1.51,2.69,1.9,2.66,8.7,14.17,9.51,2.63,5.99,9.14,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8774,2160,120,Wet Tropics,intermediate,5.31,3.62,4.55,7.24,14.34,8.3,7.68,3.94,4.87,8.14,1.84,1.99,2.14,6.29,5.6,8.21,5.02,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,2160,120,Wet Tropics,intermediate,6.88,9.89,14,3.2,5.01,10.66,1.22,3.26,0.2,0.07,0.18,10.52,0.68,6.28,10.76,6.8,3.98,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8946,2160,120,Wet Tropics,intermediate,4.8,4,1.34,7.51,17.59,7.33,4.56,3.4,3.75,6.05,3.13,3.98,6.78,9.4,0.11,1.69,10.92,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,2160,120,Wet Tropics,intermediate,16.3,1.38,13.68,2.24,3.48,10.32,2.11,0.37,5.47,12.81,9.2,1.12,2.11,1.37,0.37,9.58,5.6,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8985,2160,120,Wet Tropics,intermediate,2,13.77,0.65,11.55,14.02,0.75,0.34,0.75,2.12,2.73,4.77,11.25,7.47,2.83,16.39,3.42,0.52,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,2160,120,Wet Tropics,intermediate,13.29,3.53,0.64,2.63,9.95,3.85,12.9,1.67,8.73,2.31,7.7,2.5,4.75,1.03,4.17,8.73,0.39,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,2160,120,Wet Tropics,intermediate,9.53,9.99,15.25,3.42,4.05,2.19,3.82,2.53,2.74,4.65,2.57,5.57,4.97,6.08,8.45,7.8,3.48,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,2160,120,Wet Tropics,intermediate,11.53,20.42,2.31,0.59,0.33,8.95,5,0,1.45,0.39,0.26,0,10.07,7.04,9.61,2.17,4.41,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,2160,120,Wet Tropics,intermediate,2.98,2.26,12.13,6.22,8.52,2.39,4.3,2.09,17.88,1.34,0.69,1.95,15.64,0.71,2.91,5.32,2.55,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,2160,120,Wet Tropics,intermediate,2.99,5.68,3.57,4.13,10.52,4.77,4.13,1.46,2.4,5.69,13.91,14.57,7.1,4.33,3.48,5.87,2.98,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,2160,120,Wet Tropics,rare,14.08,4.59,0.12,0.05,0.69,0.26,5.32,4.03,16.58,8.93,0.78,1.13,4.17,7.67,8.02,7.71,6.41,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,2160,120,Wet Tropics,rare,3.2,10.37,8.4,10.66,17.46,6.64,3.44,2.17,2.05,0.37,1.35,5.94,9.39,2.83,3.44,3.32,5.04,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,2160,120,Wet Tropics,rare,4.38,8.02,5.35,3.95,0.83,1.27,3.84,0.59,5.26,6.78,10.12,6.72,9.48,11.68,3.66,6.75,5.36,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343,2160,120,Wet Tropics,rare,3.5,3.56,6.57,5.31,7.86,7.76,8.41,2.86,4.87,10.47,3.46,4.46,3.16,2.02,5.63,1.54,7.76,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,2160,120,Wet Tropics,rare,5.88,6.66,3.71,7.84,6.15,3.97,6.5,4.48,7.59,13.66,4.44,6.01,2.46,2.23,6.63,4.8,4.84,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,2160,120,Wet Tropics,rare,13.06,1.59,0.75,1.95,1.3,7.03,2.84,5.24,3.14,2,0,0.05,4.94,4.49,15.31,3.14,20.1,13.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627,2160,120,Wet Tropics,rare,5.78,4.47,1.13,6.99,5.21,9.13,3.47,4.09,4.94,9.45,4.32,7.61,6.8,8.36,7.09,6.58,2.91,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,2160,120,Wet Tropics,rare,9.24,1.98,4.55,6.44,5.82,3.95,27.33,1.05,0.36,0.76,1.01,7.42,14.52,3.54,3.07,3.5,2.33,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,2160,120,Wet Tropics,rare,4.01,4.29,3.19,2.49,5.67,6.07,8.38,6.85,7.37,8.5,5.67,7.75,3.85,3.79,6.47,6.93,5.67,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8958,2160,120,Wet Tropics,rare,10.47,5.16,4.75,10.07,4.9,7.86,7.65,1.52,6.04,13.14,8.84,2.05,2.84,1.16,4.87,2.34,5.35,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8943,2880,120,Wet Tropics,frequent,4.17,9.53,14.54,9.93,8.25,6.25,3.02,5.56,5.17,1.7,1.21,1,0,0,0,0,0,0.05,1.13,0.58,2.08,9.33,12.72,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,2880,120,Wet Tropics,frequent,1.95,1.2,3.85,12.15,12.3,1.93,1.55,0.65,0.82,1.1,1.14,2.66,2.1,3.74,11.33,11.28,4.3,2.71,8.28,5.9,0.58,1.46,3.64,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,2880,120,Wet Tropics,frequent,4.6,7.29,4.11,1.27,2.62,6.26,12.55,4.27,4.3,6.36,1.14,0.62,0.42,0.3,0.04,1.61,3.48,0.98,3.03,2.4,1.94,13.79,8.07,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,2880,120,Wet Tropics,frequent,6.41,6.2,16.5,0.48,0.1,3.89,2.02,7.74,4.29,2.44,4.4,0.58,0.88,1.48,3.11,0.62,5.18,3.81,3.12,3.15,2.53,6.42,8.67,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,2880,120,Wet Tropics,frequent,3.54,6.54,3.18,13.01,5.88,1.45,7.17,5.53,2.57,5.22,4.14,2,8.72,0.51,0.11,0.1,0,0.12,3.66,3.01,7.05,6.64,4.44,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,2880,120,Wet Tropics,frequent,16.6,4.3,2.71,0.56,1.41,2.34,0.13,0.15,2.96,1.49,3.31,5.96,1.18,9.73,4.8,0.92,1.34,7.67,4.54,2.45,6.79,11.41,3.9,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,2880,120,Wet Tropics,frequent,5.11,8.27,5.8,6.98,8.91,3.62,1.46,1.1,2.93,1.98,0.7,3.29,3.9,3.74,4.73,6.11,4.27,3.94,5.04,4.52,3.71,3.11,2.81,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,2880,120,Wet Tropics,frequent,2.38,1.3,3.32,3.44,9.97,12.43,4.52,1.14,0.15,0.21,0.11,0.28,0.75,1.83,0.57,8.28,9.95,7.23,9.29,4.51,5.7,2.74,3.3,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,2880,120,Wet Tropics,frequent,4.04,2.31,4.1,2.44,1.86,2.67,3.78,1.92,3.18,4.47,2.44,3,5.8,5.87,6.27,10.07,2.77,6.25,6.14,6.21,6.26,3.09,1.78,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,2880,120,Wet Tropics,frequent,6.68,2.44,5.37,2.24,6.34,0.62,0.54,0.41,4.38,0,0.1,2.35,6.97,0,2.22,7.69,2.47,0.35,0.53,7.76,4,10.85,12.94,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,2880,120,Wet Tropics,intermediate,2.42,3.06,3.4,7.45,7.67,2.11,0.36,1.29,0.68,0.68,0.29,0.42,0.13,10.92,3.62,1.62,0,0.46,4.65,3.05,9.76,8.47,8.08,19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8878,2880,120,Wet Tropics,intermediate,0.05,3.07,3.17,0.71,0.26,12.3,15.91,6.55,8.1,5.1,0.69,0.02,0.19,0.24,3.3,7.14,0.99,8.72,1.96,1.67,7.87,1.13,1.78,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8928,2880,120,Wet Tropics,intermediate,0.44,2.98,7.43,8.4,1.82,0.07,2,2.01,3.95,0.81,0.26,0.19,0.67,2.62,4.47,6.13,4.95,5.79,10.94,3.21,10.17,8.39,8.62,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,2880,120,Wet Tropics,intermediate,14.84,2.28,1.35,2.31,6.55,3.03,2.46,6.81,2.41,0.27,1.5,5.85,2.52,0,2.02,8.93,9.43,1.49,8.32,1.07,2.13,7.22,5.24,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8975,2880,120,Wet Tropics,intermediate,13.83,1.29,0.21,0,1.39,0,0.11,13.2,1.18,10.09,4.18,0.97,9.66,3.43,0.21,2.47,9.87,10.84,1.29,2.15,0.97,0.43,7.83,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,2880,120,Wet Tropics,intermediate,3.43,4.09,5.23,7.63,3.76,4.06,5.03,4.55,6.1,6.99,2.21,1.5,2.74,4.27,4.16,4.58,3.04,2.62,1.11,2.83,6.7,6.23,3.25,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,2880,120,Wet Tropics,intermediate,6.54,3.17,6.28,7.63,1.56,2.13,0.99,7.73,3.17,10.48,2.28,6.12,1.45,7.11,2.39,2.44,1.14,6.07,3.94,0.99,9.44,0.93,4.41,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,2880,120,Wet Tropics,intermediate,4.33,7.15,1.42,0.26,2.7,1.67,2.65,9.62,1.22,3.89,3.67,3.98,3.07,3.14,2.22,5.08,3.9,3.66,12.39,5.35,14.36,3.63,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,2880,120,Wet Tropics,intermediate,9.24,0.27,0.41,21.68,17.85,2.42,0.49,0,0,0.29,9.25,0.1,0.1,3.72,2.31,4.4,0.1,4.26,0.75,0.38,4.82,4.72,8.92,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,2880,120,Wet Tropics,intermediate,6.52,10.1,6.03,6.05,7.17,2.98,3.86,1.2,1.08,6.35,4.81,4.15,1,3.68,4.61,3.32,1.26,1.86,3.09,2.8,2.43,2.1,5.07,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,2880,120,Wet Tropics,rare,4.08,1.4,13,1.97,0.08,0.06,0.59,0.54,4.43,3.44,14.29,6.77,0.58,1.29,5.01,7.01,4.69,6.24,8.66,4.68,2.04,4.39,1.86,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243,2880,120,Wet Tropics,rare,6.36,2.57,3.09,1.69,1.58,2.46,3.23,1.16,0.81,5.63,11.22,3.31,14.28,11.67,3.9,2.36,1.58,0.74,0.67,2.39,9.39,3.55,2.14,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,2880,120,Wet Tropics,rare,1.51,2.06,4.71,1.68,7.59,4.74,3.65,0.52,1.69,2.94,0.63,4.91,8.83,7.67,5.43,8.39,11.38,2.87,6.18,4.9,4.83,1.85,0.78,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,2880,120,Wet Tropics,rare,5.51,2.41,8.93,0.75,0,0.16,0,0,1.18,5.24,14.49,8.34,15.4,5.88,5.08,6.9,4.81,0.59,0.37,0.27,0,0.16,0.05,13.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,2880,120,Wet Tropics,rare,4.49,4.96,10.28,5,14.54,9.26,1.6,3.17,1.02,1.76,1.09,1.41,1.88,2.81,1.99,2.66,2.89,3.2,3.05,0.51,1.91,3.09,6.64,10.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,2880,120,Wet Tropics,rare,2.99,5.74,3.84,2.52,1.19,21.09,15.12,2.92,5.38,3.1,4.93,3.21,8.4,2.48,1.51,2.82,0.81,0.1,1.43,3.16,0.04,1.29,1.47,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8775,2880,120,Wet Tropics,rare,4.9,3.37,3.39,9.5,9.17,5.61,5.94,2.65,5.22,4.62,1.43,1.38,3.34,5.22,4.08,6.53,2.39,0.74,2.49,1.76,3.93,5.38,2.81,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,2880,120,Wet Tropics,rare,3.15,6.19,5.42,4.49,1.62,4.6,1.9,2.76,3.97,1.43,0.78,3.09,1.26,1.04,4.57,5.9,8.5,9.65,8.55,3.05,5.58,4.9,3.21,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,2880,120,Wet Tropics,rare,16.38,2.65,2.04,4.89,9.45,0.14,0.27,0.54,0.34,0.61,0.34,2.92,2.18,4.08,7.82,6.25,6.46,4.28,2.38,6.39,8.43,6.53,2.86,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,2880,120,Wet Tropics,rare,0.66,0.25,1.39,3.23,5.69,4.3,7.01,4.81,18.74,5.28,0.05,0.67,0.26,1.34,5.69,3.89,4.86,6.81,4.71,6.55,2,1.89,6.9,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,4320,180,Wet Tropics,frequent,3.24,3.71,3.11,5.09,12.97,2,3.08,5.42,5.5,5.76,3.95,2.62,4.58,3.87,6.74,5.11,4.23,6.64,4.56,4.16,1.27,0.89,0.65,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8944,4320,180,Wet Tropics,frequent,0.76,2.62,8.93,19.73,7.66,8.74,5.17,5.26,1.73,0.87,0,0,0,0.6,0.88,7.64,11.83,5.1,0.36,0.16,7.35,4.05,0.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,4320,180,Wet Tropics,frequent,1.79,7.11,5.93,6.29,6.34,2.15,3.17,8.23,14.21,2.4,0.26,0.72,1.53,1.64,6.49,8.38,0.05,0,0.05,0.87,1.99,6.6,11.91,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9055,4320,180,Wet Tropics,frequent,7.46,4.23,4.75,8.93,2.82,0.72,1.14,1.29,0,0.99,1.94,5.95,8.18,3.85,7.84,5.79,6.6,7.07,4.3,1.75,0.03,0.19,6.3,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,4320,180,Wet Tropics,frequent,10.55,1.87,1.38,2.4,11.4,2.58,0.66,3.63,4.58,2.81,10.46,3.61,5.43,5.53,5.92,3.25,6.42,2.8,2.68,0.77,0.09,1.5,2.45,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,4320,180,Wet Tropics,frequent,14.06,6.75,4.23,1.38,0.39,0.82,0.17,1.04,0.66,2.25,8.46,11.36,2.21,0.27,0.31,0.37,6.83,3.85,0.96,12.93,12.36,6.79,0.64,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,4320,180,Wet Tropics,frequent,6.62,2.16,3.24,0,0.83,0.57,0.06,2.48,9.35,5.22,8.84,4.26,11.77,6.68,18.96,0.19,4.71,2.99,0.38,0,0.25,0.13,7.51,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9063,4320,180,Wet Tropics,frequent,6.9,0,0,0,0.89,8.26,1.67,0.34,0.16,10.32,1.82,4.85,6.85,1.79,8.23,0.68,11.39,2.84,3.09,5.55,0,6.1,13.57,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9065,4320,180,Wet Tropics,frequent,0.18,6.17,0.59,0,2,4.18,8.91,4.18,4.75,0.01,0.5,0,5.05,7.88,2.54,2.05,22.03,2.64,0.36,0.15,0.29,13.13,7.56,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
