duration_h,stratum,kind,aep_rain,weight,depth_point_mm,arf,depth_mm,q_peak,t_peak_h,volume_m3,prod_store,rout_store,donor_index,pattern_id,pattern_band,pattern_index,burst_start_step,month
6.0,2,0,0.8572963475693975,0.0007424527499124867,19.26400525505828,0.941,18.12742894500984,0.23016664473655993,20.0,23825.728738291622,9.762889951277886,16.67603201393623,41,6877,frequent,1,0,3
6.0,2,0,0.8617510640688725,0.0007424527499124867,19.133658244486337,0.941,18.004772408061644,1.0502395353290843,20.0,112103.09100248954,25.315427491364602,20.50849451886851,29,6897,frequent,4,0,12
6.0,2,0,0.8483869145704477,0.0007424527499124867,19.51922353335165,0.941,18.3675893448839,0.8920441201766576,21.0,94333.44943211031,21.86576136151834,22.44623462143921,46,6902,frequent,8,0,6
6.0,2,0,0.8372501233217604,0.0007424527499124867,19.829056971627985,0.941,18.65914261030193,1.1723363945062018,20.0,122235.33301185645,25.64775501122512,17.11929256793376,42,6870,frequent,0,0,3
6.0,2,0,0.8201737100737732,0.0007424527499124867,20.287253786312974,0.941,19.09030581292051,1.9840435222980846,20.0,203444.2287034579,26.78114826779445,24.414372785429563,51,6898,frequent,5,0,8
6.0,2,0,0.8602661585690474,0.0007424527499124867,19.177321502310576,0.941,18.04585953367425,0.2785384867991174,21.0,31413.841735928883,9.014584711221108,23.684141183818397,52,6899,frequent,6,0,9
6.0,2,0,0.8491293673203602,0.0007424527499124867,19.49821832009147,0.941,18.347823439206074,0.08624238644296431,21.0,9138.029577367464,0.9495558506127089,17.340705860073204,10,6896,frequent,3,0,12
6.0,2,0,0.8454171035707977,0.0007424527499124867,19.602791456877206,0.941,18.44622676092145,0.1220162166334447,21.0,12958.805858271277,3.1596670907993056,18.334348434211318,39,6902,frequent,8,0,11
6.0,2,0,0.8528416310699226,0.0007424527499124867,19.392489704922127,0.941,18.24833281233172,0.5965584773857718,20.0,63078.1748213856,18.359476814436633,20.806733523582437,37,6898,frequent,5,0,11
6.0,2,0,0.8535840838198351,0.0007424527499124867,19.371200109743576,0.941,18.228299303268702,9.703140724681889,17.0,923506.3347443737,33.32830198348823,41.75058563942265,59,6900,frequent,7,0,10
6.0,2,0,0.8283406903228105,0.0007424527499124867,20.07045281930982,0.941,18.88629610297054,0.09356018124070148,21.0,9890.940243621893,0.9495558506127089,17.340705860073204,10,6898,frequent,5,0,12
6.0,2,0,0.8327954068222855,0.0007424527499124867,19.950426450380096,0.941,18.77335128980767,0.1247739138686095,20.0,13217.82913200243,3.105357790037527,18.00053638581747,55,6877,frequent,1,0,6
6.0,2,0,0.832052954072373,0.0007424527499124867,19.970522064090257,0.941,18.79226126230893,0.426525815724848,20.0,45944.839304035195,15.54871316448108,19.928503349303664,16,6899,frequent,6,0,5
6.0,2,0,0.8476444618205352,0.0007424527499124867,19.540183001218228,0.941,18.38731220414635,0.23494060754769705,21.0,25248.538156846083,8.240356318883103,21.055339563298357,57,6903,frequent,9,0,9
6.0,2,0,0.8424472925711478,0.0007424527499124867,19.68565592499214,0.941,18.524202225417604,0.31806066269382594,21.0,33616.83360191467,11.863051321930671,19.176789589361704,13,6903,frequent,9,0,8
6.0,2,0,0.85803880031931,0.0007424527499124867,19.242413258982086,0.941,18.10711087670214,0.30102633459576505,21.0,34162.02955141328,8.885849666598485,24.380251867036122,43,6870,frequent,0,0,4
6.0,2,0,0.8224010683235107,0.0007424527499124867,20.22852525346884,0.941,19.035042263514175,0.30779592909382997,21.0,34115.850757829096,9.014584711221108,23.684141183818397,52,6902,frequent,8,0,9
6.0,2,0,0.8417048398212353,0.0007424527499124867,19.706265339337932,0.941,18.543595684316994,0.9033731593033352,21.0,95785.48213296225,21.86576136151834,22.44623462143921,46,6898,frequent,5,0,6
6.0,2,0,0.8194312573238607,0.0007424527499124867,20.306765876983487,0.941,19.10866669024146,0.09948514176206406,21.0,11282.070143727207,0.2771316986375856,20.357466895650933,38,6899,frequent,6,0,1
6.0,2,0,0.8469020090706227,0.0007424527499124867,19.561097179086357,0.941,18.40699244552026,1.9021106914700128,20.0,196643.6574734181,26.78114826779445,24.414372785429563,51,6877,frequent,1,0,8
6.0,2,0,0.8506142728201851,0.0007424527499124867,19.45606880550306,0.941,18.30816074597838,0.5159458465691217,21.0,56593.60826488949,15.134229400179883,25.330345548297927,6,6898,frequent,5,0,8
6.0,2,0,0.8439321980709727,0.0007424527499124867,19.644309893261298,0.941,18.48529560955888,4.969660325789291,19.0,501961.83460489044,29.873041415426165,37.6239700828967,58,6894,frequent,2,0,10
6.0,2,0,0.85506898931966,0.0007424527499124867,19.328473085984907,0.941,18.188093173911795,0.11762304434665716,20.0,12565.143108645196,3.1596670907993056,18.334348434211318,39,6877,frequent,1,0,11
6.0,2,0,0.8350227650720229,0.0007424527499124867,19.889914406720024,0.941,18.716409456723543,0.0914798425023902,21.0,9679.818488334728,0.9495558506127089,17.340705860073204,10,6903,frequent,9,0,12
6.0,2,0,0.8298255958226355,0.0007424527499124867,20.030588613337756,0.941,18.848783885150826,0.14031091438556187,20.0,15068.917043362137,3.7298660637698666,18.955809597466327,35,6900,frequent,7,0,10
6.0,2,0,0.8313105013224604,0.0007424527499124867,19.990580732070377,0.941,18.811136468878225,7.129781291426251,19.0,684173.0926208136,34.03153793391627,39.54356374111628,56,6898,frequent,5,0,6
6.0,2,0,0.8275982375728981,0.0007424527499124867,20.090331878564857,0.941,18.90500229772953,19.362422376578053,13.0,1884616.07742034,35.723793524430924,60.1751485820245,20,6903,frequent,9,0,6
6.0,2,0,0.8253708793231606,0.0007424527499124867,20.14976079628723,0.941,18.960924909306282,0.9279943619270957,20.0,99098.5095818532,21.86576136151834,22.44623462143921,46,6870,frequent,0,0,6
6.0,2,0,0.8209161628236856,0.0007424527499124867,20.267709847806977,0.941,19.071914966786363,15.497275056503762,15.0,1505184.8451734304,35.46662039727254,55.8449911661217,19,6897,frequent,4,0,6
6.0,2,0,0.8379925760716729,0.0007424527499124867,19.80869267922803,0.941,18.639979811153577,0.7776030577011709,21.0,82802.82115305205,18.900891339300742,23.86978792362164,26,6898,frequent,5,0,11
6.0,2,0,0.8357652178219354,0.0007424527499124867,19.869667460833234,0.941,18.69735708064407,0.531060703621736,20.0,59041.847321805944,15.134229400179883,25.330345548297927,6,6900,frequent,7,0,8
6.0,2,0,0.8624935168187849,0.0007424527499124867,19.111744262806486,0.941,17.984151351300902,0.09473810427260382,21.0,10488.670724556428,1.3728195430512442,19.47662512673268,11,6902,frequent,8,0,1
6.0,2,0,0.8342803123221104,0.0007424527499124867,19.91012297870261,0.941,18.735425722959153,0.5009468231321994,21.0,52301.01962777795,16.005579763221203,19.501508504253966,12,6903,frequent,9,0,1
6.0,2,0,0.8268557848229856,0.0007424527499124867,20.110176012790507,0.941,18.923675628035866,1.9680502281533385,19.0,204286.6352877389,26.78114826779445,24.414372785429563,51,6900,frequent,7,0,8
6.0,2,0,0.8409623870713228,0.0007424527499124867,19.72683290223812,0.941,18.56294976100607,0.3187674957002852,19.0,33848.44627374252,11.863051321930671,19.176789589361704,13,6897,frequent,4,0,8
6.0,2,0,0.8632359695686974,0.0007424527499124867,19.089774592165924,0.941,17.963477891228134,1.4058946011332039,21.0,150719.4085477167,24.757708963016146,26.235030663683883,1,6896,frequent,3,0,5
6.0,2,0,0.8543265365697476,0.0007424527499124867,19.34986140577701,0.941,18.208219582836165,3.9213895107759016,19.0,389137.57094170747,32.39596435561998,23.448290628725527,30,6894,frequent,2,0,12
6.0,2,0,0.829083143072723,0.0007424527499124867,20.050538507873906,0.941,18.867556735909343,0.4310826833950218,20.0,45205.44071320775,15.952732689424627,19.05101438540511,5,6870,frequent,0,0,6
6.0,2,0,0.8216586155735982,0.0007424527499124867,20.248133768812206,0.941,19.053493876452286,4.088142809676387,20.0,401235.49418995815,32.39596435561998,23.448290628725527,30,6898,frequent,5,0,12
6.0,2,0,0.8431897453210603,0.0007424527499124867,19.66500424833,0.941,18.50476899767853,0.31260897876612903,20.0,35545.06204723402,8.885849666598485,24.380251867036122,43,6900,frequent,7,0,4
6.0,2,0,0.8520991783200101,0.0007424527499124867,19.413730691457925,0.941,18.268320580661907,0.5141666820406982,21.0,56415.340666801414,15.134229400179883,25.330345548297927,6,6898,frequent,5,0,8
6.0,2,0,0.826113332073073,0.0007424527499124867,20.129985545431765,0.941,18.94231639825129,0.09443264150277021,21.0,10832.196710269718,0.029966885429091376,20.453988651327812,27,6870,frequent,0,0,1
6.0,2,0,0.8565538948194851,0.0007424527499124867,19.285545535505218,0.941,18.14769834891041,0.22768232986084827,21.0,24539.05375509164,8.240356318883103,21.055339563298357,57,6896,frequent,3,0,9
6.0,3,0,0.8115940000812962,0.0008783565726597886,20.51086316910047,0.941,19.30072224212354,1.4045770271080815,21.0,152938.01415387404,23.08761379488496,31.22266150359006,21,6896,frequent,3,0,6
6.0,3,0,0.8098372869359767,0.0008783565726597886,20.556161811498036,0.941,19.34334826461965,0.5647084209825096,21.0,61279.772370679944,15.134229400179883,25.330345548297927,6,6903,frequent,9,0,8
6.0,3,0,0.7843649463288428,0.0008783565726597886,21.196877555675883,0.941,19.946261779891003,1.2695201960744877,20.0,131128.2790046648,25.64775501122512,17.11929256793376,42,6898,frequent,5,0,3
6.0,3,0,0.783486589756183,0.0008783565726597886,21.218490247521373,0.941,19.96659932291761,0.16836761157357163,20.0,17406.232469242557,4.780060203187553,15.972353756278313,15,6870,frequent,0,0,1
6.0,3,0,0.7773380937475645,0.0008783565726597886,21.368991590633268,0.941,20.108221086785903,0.47768783205096244,20.0,50007.491253478845,15.952732689424627,19.05101438540511,5,6870,frequent,0,0,6
6.0,3,0,0.7720679543116058,0.0008783565726597886,21.496947817332128,0.941,20.228627896109533,0.34256001336117575,21.0,37908.962132824505,9.014584711221108,23.684141183818397,52,6899,frequent,6,0,9
6.0,3,0,0.8151074263719355,0.0008783565726597886,20.419780676054092,0.941,19.2150136161669,0.13201418537892193,20.0,13964.425964407863,3.105357790037527,18.00053638581747,55,6894,frequent,2,0,6
6.0,3,0,0.7755813806022449,0.0008783565726597886,21.41174749597231,0.941,20.148454393709944,0.17224464501890524,20.0,17785.91485235071,4.780060203187553,15.972353756278313,15,6897,frequent,4,0,1
6.0,3,0,0.7975402949187397,0.0008783565726597886,20.86902951385071,0.941,19.637756772533518,0.10396166331219625,20.0,11806.773069812858,0.029966885429091376,20.453988651327812,27,6894,frequent,2,0,1
6.0,3,0,0.8133507132266158,0.0008783565726597886,20.465403942414884,0.941,19.257945109812404,2.0057624080864342,21.0,204656.56136342802,26.78114826779445,24.414372785429563,51,6902,frequent,8,0,8
6.0,3,0,0.8019320777820386,0.0008783565726597886,20.758107056106166,0.941,19.5333787397959,0.10207084712572667,20.0,10778.030859518683,0.9495558506127089,17.340705860073204,10,6897,frequent,4,0,12
6.0,3,0,0.7931485120554407,0.0008783565726597886,20.979103709739086,0.941,19.741336590864478,15.884477891954305,15.0,1529209.3898866135,35.47880594481588,54.13187697772172,49,6902,frequent,8,0,6
6.0,3,0,0.8072022172179973,0.0008783565726597886,20.62381603513977,0.941,19.407010889066523,0.625391372392026,20.0,69960.58536369521,16.361643946991574,25.09288783323028,3,6898,frequent,5,0,11
6.0,3,0,0.7940268686281005,0.0008783565726597886,20.957154627737577,0.941,19.72068250470106,0.2668376688858032,20.0,28856.111055898324,8.240356318883103,21.055339563298357,57,6900,frequent,7,0,9
6.0,3,0,0.7861216594741623,0.0008783565726597886,21.153564827278803,0.941,19.905504502469352,0.15994787184494041,21.0,16932.24227926429,3.7298660637698666,18.955809597466327,35,6902,frequent,8,0,10
6.0,3,0,0.7878783726194819,0.0008783565726597886,21.110133598473094,0.941,19.864635716163182,2.0657225637019496,20.0,222076.67258498626,26.375684701926183,29.07909048910317,53,6903,frequent,9,0,10
6.0,3,0,0.8107156435086365,0.0008783565726597886,20.53353235064278,0.941,19.322053941954856,0.0992461246197835,20.0,10496.904690788659,0.9495558506127089,17.340705860073204,10,6894,frequent,2,0,12
6.0,3,0,0.7905134423374613,0.0008783565726597886,21.044759097998952,0.941,19.803118311217013,0.83656880145934,21.0,87399.09328805261,20.546726900041733,21.956424545100795,23,6902,frequent,8,0,9
6.0,3,0,0.7870000160468221,0.0008783565726597886,21.131864180065175,0.941,19.88508419344133,18.231481462470313,15.0,1458779.4425142715,35.19687080224384,31.761591872478665,2,6903,frequent,9,0,5
6.0,3,0,0.8159857829445952,0.0008783565726597886,20.39690642480319,0.941,19.1934889457398,0.6383318266829582,21.0,70408.91084927831,15.83201755861286,26.192486886835006,45,6870,frequent,0,0,5
6.0,3,0,0.8045671475000179,0.0008783565726597886,20.691127561915838,0.941,19.470351035762803,1.1565401098307078,20.0,122882.85733784859,25.315427491364602,20.50849451886851,29,6899,frequent,6,0,12
6.0,3,0,0.800175364636719,0.0008783565726597886,20.80258069046024,0.941,19.575228429723083,3.465836761825347,19.0,351672.3187576832,29.382915050969167,28.968388963836915,25,6900,frequent,7,0,9
6.0,3,0,0.7826082331835232,0.0008783565726597886,21.240074226411707,0.941,19.986909847053415,0.5918609149500376,20.0,65267.05536892435,15.134229400179883,25.330345548297927,6,6900,frequent,7,0,8
6.0,3,0,0.7913917989101211,0.0008783565726597886,21.022905612855332,0.941,19.782554181696867,0.8326632161405154,20.0,87914.28101738801,20.546726900041733,21.956424545100795,23,6899,frequent,6,0,9
6.0,3,0,0.8186208526625746,0.0008783565726597886,20.32802777044704,0.941,19.128674131990664,15.689343207308363,15.0,1509803.772131078,35.47880594481588,54.13187697772172,49,6898,frequent,5,0,6
6.0,3,0,0.7747030240295851,0.0008783565726597886,21.43308610479465,0.941,20.168534024611766,3.96984221016064,19.0,412781.6286143799,30.73843609644702,35.36758193921087,7,6877,frequent,1,0,11
6.0,3,0,0.8063238606453376,0.0008783565726597886,20.64629075382282,0.941,19.428159599347275,16.39466580252461,16.0,1369699.6483894824,35.36701674056721,32.27791442535522,31,6897,frequent,4,0,12
6.0,3,0,0.7782164503202242,0.0008783565726597886,21.34757374132062,0.941,20.088066890582702,0.1104241401617022,21.0,12427.997179786484,0.029966885429091376,20.453988651327812,27,6877,frequent,1,0,1
6.0,3,0,0.7966619383460798,0.0008783565726597886,20.89111079987474,0.941,19.65853526268213,4.192630457653102,19.0,435614.6695469188,29.22227996062626,40.05805298012753,54,6900,frequent,7,0,10
6.0,3,0,0.7694328845936264,0.0008783565726597886,21.560583945795145,0.941,20.28850949299323,0.09656702376247286,20.0,10001.303697664807,0.01987294328463055,15.736485083555166,14,6894,frequent,2,0,12
6.0,3,0,0.8010537212093788,0.0008783565726597886,20.780361559509647,0.941,19.554320227498575,0.0866204329698698,20.0,9008.274057343137,0.01987294328463055,15.736485083555166,14,6900,frequent,7,0,12
6.0,3,0,0.7922701554827809,0.0008783565726597886,21.001020593514223,0.941,19.761960378496884,0.442005343485695,21.0,48551.065732176605,12.305034421067177,24.180018777259853,50,6899,frequent,6,0,8
6.0,3,0,0.779094806892884,0.0008783565726597886,21.32612892121624,0.941,20.067887314864482,0.5959950108820661,21.0,64768.3470759802,15.134229400179883,25.330345548297927,6,6896,frequent,3,0,8
6.0,3,0,0.7703112411662861,0.0008783565726597886,21.539396530707407,0.941,20.26857213539567,1.0218250874933144,19.0,108757.18663190237,21.86576136151834,22.44623462143921,46,6900,frequent,7,0,6
6.0,3,0,0.7992970080640592,0.0008783565726597886,20.824764817541226,0.941,19.596103693306294,0.34503787839446537,21.0,38633.97422776461,8.885849666598485,24.380251867036122,43,6870,frequent,0,0,4
6.0,3,0,0.7738246674569254,0.0008783565726597886,21.454398848499256,0.941,20.1885893164378,0.2795941434633203,21.0,28952.502461667395,9.762889951277886,16.67603201393623,41,6896,frequent,3,0,3
6.0,3,0,0.812472356653956,0.0008783565726597886,20.488153842779795,0.941,19.279352766055787,0.1561868058565643,20.0,16140.547289697686,4.780060203187553,15.972353756278313,15,6877,frequent,1,0,1
6.0,3,0,0.8028104343546983,0.0008783565726597886,20.73581680746675,0.941,19.512403615826212,0.4351022885248714,21.0,47460.023070880634,12.305034421067177,24.180018777259853,50,6903,frequent,9,0,8
6.0,3,0,0.8177424960899148,0.0008783565726597886,20.351030431464814,0.941,19.15031963600839,0.7992047733780179,20.0,84625.34659149942,20.546726900041733,21.956424545100795,23,6894,frequent,2,0,9
6.0,3,0,0.8089589303633169,0.0008783565726597886,20.578751970674315,0.941,19.364605604404527,3.7602224980834427,19.0,397866.4054545843,30.73843609644702,35.36758193921087,7,6870,frequent,0,0,11
6.0,3,0,0.7764597371749047,0.0008783565726597886,21.39038274960542,0.941,20.1283501673787,15.977298978361405,15.0,1541184.5866440632,35.46662039727254,55.8449911661217,19,6896,frequent,3,0,6
6.0,3,0,0.7817298766108635,0.0008783565726597886,21.26162979000892,0.941,20.007193632398394,1.4814376844284078,21.0,160201.4614092119,23.08761379488496,31.22266150359006,21,6896,frequent,3,0,6
6.0,3,0,0.7896350857648016,0.0008783565726597886,21.06658137568336,0.941,19.82365307451804,7.6188329557168135,18.0,719242.50412813,34.03153793391627,39.54356374111628,56,6894,frequent,2,0,6
6.0,3,0,0.7685545280209666,0.0008783565726597886,21.581747077200873,0.941,20.30842399964602,0.12825097199030006,21.0,13903.272848027664,1.3728195430512442,19.47662512673268,11,6870,frequent,0,0,1
6.0,3,0,0.8142290697992756,0.0008783565726597886,20.442613033472004,0.941,19.236498864497154,0.08284349429946795,21.0,8582.934995210197,0.01987294328463055,15.736485083555166,14,6896,frequent,3,0,12
6.0,3,0,0.7984186514913995,0.0008783565726597886,20.846914305206713,0.941,19.616946361199517,10.126736154901934,18.0,960415.3348157225,33.32830198348823,41.75058563942265,59,6877,frequent,1,0,10
6.0,3,0,0.7676761714483068,0.0008783565726597886,21.602886179992723,0.941,20.32831589537315,0.8805869580969918,20.0,93899.14664915466,18.900891339300742,23.86978792362164,26,6894,frequent,2,0,11
6.0,3,0,0.816864139517255,0.0008783565726597886,20.373989828800603,0.941,19.171924428901367,1.6144843466025605,21.0,171613.37734301641,26.13292837241084,30.215224276079958,44,6896,frequent,3,0,4
6.0,3,0,0.7799731634655439,0.0008783565726597886,21.304656847110728,0.941,20.047682093131193,0.45291131243165245,21.0,49449.80913299539,12.305034421067177,24.180018777259853,50,6896,frequent,3,0,8
6.0,3,0,0.7949052252007602,0.0008783565726597886,20.935173010102943,0.941,19.699997802506868,0.46363226426493215,20.0,48551.539021780416,15.952732689424627,19.05101438540511,5,6894,frequent,2,0,6
6.0,3,0,0.8036887909273581,0.0008783565726597886,20.713490436536667,0.941,19.491394500781002,20.174162338936345,13.0,1917333.7710035814,35.723793524430924,60.1751485820245,20,6894,frequent,2,0,6
