EventID,Duration,TimeStep,Region,Area,Increments
5418,720,30,Murray Basin,20000,2.92,2.44,3.85,3.15,2.06,2.55,2.42,2.93,3,3.47,3.52,4.12,3.33,4.66,5.05,7.14,8.65,6.41,4.02,5.49,5.88,6.99,3.02,2.93
5419,720,30,Murray Basin,20000,2.32,2.59,2.94,3.6,3.7,3.23,3.68,3.51,3.32,4.47,4.09,4.51,4.4,4.66,6.09,6.23,6.12,5.31,4.21,4.47,4.4,4.12,4.13,3.9
5420,720,30,Murray Basin,20000,3.14,3.87,3.88,3.98,5.4,4.41,3.31,4.24,3,2.42,4.06,5.55,7.35,5.78,4.86,5.01,4.62,5.65,5.06,4.59,3.5,2.62,1.9,1.8
5421,720,30,Murray Basin,20000,2.73,2.06,0.99,2.4,3.87,5.65,4.27,3.76,5.83,7.58,2.51,2.03,3.22,3.19,3.37,2.92,4.11,6.2,7.91,6.77,6.5,3.7,4.93,3.5
5422,720,30,Murray Basin,20000,2.93,3.34,3.23,4.87,7.68,6.45,6.25,9,5.73,7.23,7.68,5.21,4.4,2.41,2.29,3.37,3.15,2.63,0.62,0.57,4.83,1.82,2.49,1.82
5423,720,30,Murray Basin,20000,4.3,2.97,2.78,3.34,3.46,5.15,6.95,5.98,5.42,4.59,4.35,4.1,4.52,5.13,3.88,4.97,4.14,3.49,3.36,3.6,3.93,3.15,3.15,3.29
5424,720,30,Murray Basin,20000,3.04,3.52,4.46,2.38,4.01,4.16,2.01,6.18,6.13,2.69,2.53,4.55,4.8,5.46,4.62,6.04,5.05,6.34,5.55,4.12,3.74,2.28,2.83,3.51
5425,720,30,Murray Basin,20000,3.69,3.48,3.62,3.46,4.38,4.02,4.04,3.62,4.34,4.42,5.74,5.76,4.92,4.63,4.96,4.98,5.09,3.75,3.58,4.72,4.78,2.53,2.32,3.17
5426,720,30,Murray Basin,20000,2.14,4.96,1.49,7.86,5.95,8.86,12.59,5.42,5.93,4.49,3.93,7.8,11.82,5.35,3.95,3.73,1.36,1.15,0.56,0.51,0.11,0.04,0,0
5427,720,30,Murray Basin,40000,4.15,2.53,2.12,2.74,2.54,2.61,2.87,3.52,2.77,2.69,2.86,4.58,3.51,3.6,6.14,6.51,7.49,7.77,5.1,4.48,5.71,4.71,6.01,2.99
5428,720,30,Murray Basin,40000,2.9,3.16,3.32,3.95,4.16,3.83,4.11,3.58,3.76,3.88,4.42,5.52,6.23,6.47,6.46,6.07,5.88,4.96,3.58,3.45,3.06,2.7,2.37,2.18
5429,720,30,Murray Basin,40000,2.83,3.24,3.17,4.6,7.01,6.28,6.45,8.5,5.74,7.16,7.96,6,5.15,3.32,2.83,3.45,3.32,2.31,0.62,0.67,4.1,1.6,2.11,1.58
5430,720,30,Murray Basin,40000,3.34,2.78,2.74,3.08,2.8,3.96,5.21,4.57,4.5,4.7,5.11,5.28,4.96,4.8,4.68,4.87,4.52,4.4,4.33,4.55,4.03,3.79,3.6,3.4
5431,720,30,Murray Basin,40000,0.59,0.84,1.67,1.06,1.46,1.29,3.23,4.38,5.61,2.78,2.9,2.36,7.41,14.19,11.56,8.01,7.74,5.49,5.45,4.8,3.07,2.4,1,0.71
5432,720,30,Murray Basin,40000,2.58,2.05,2.47,2.49,1.88,2.41,2.91,3.25,3.59,5.43,5.49,5.3,5.32,4.67,3.59,5.28,6.36,7.16,6.12,5.43,5.32,4.29,3.91,2.7
